station,lat,long,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dic,annual,,,
24010840,5.634381111,-73.38647056,18.60294118,34.98970588,56.76764706,103.7544118,91.61911765,54.35882353,50.76764706,52.75588235,50.59558824,102.4705882,93.26176471,31.77941176,61.81029412,,,
24010870,5.899527778,-73.19619444,82.5255814,96.02674419,157.8953488,188.427907,148.3104651,78.01744186,49.48604651,61.30232558,94.96744186,195.1883721,173.5918605,110.9372093,119.723062,,,
24011060,5.462444444,-73.80155556,34.33793103,49.2362069,107.1310345,143.4913793,98.93448276,42.26034483,36.45862069,41.39827586,69.9137931,133.4172414,107.5431034,65.59137931,77.47614943,,,
24015110,5.303805556,-73.85175,31.55166667,45.72166667,70.87,95.91833333,83.22,38.00166667,32.62,30.425,47.83833333,107.1183333,92.17333333,40.83833333,59.69138889,,,
24015120,5.467277778,-73.73480556,50.04318182,58.17954545,121.9590909,160.2125,111.3409091,45,41.20795455,43.31022727,78.18068182,153.2420455,140.4818182,90.5625,91.14337121,,,
24015220,5.509388889,-73.49577778,27.92444444,45.76333333,73.19444444,90.30777778,68.27888889,34.38333333,34.42666667,28.72,42.79,97.31777778,94.43333333,42.23,56.6475,,,
24015300,5.655833333,-73.54394444,49.36428571,66.35714286,111.3185714,120.0457143,96.02,39.58142857,33.83,36.34428571,64.35428571,147.1342857,113.7428571,81.34428571,79.95309524,,,
24025030,5.966388889,-73.16389139,105.3055556,127.9933333,219.4088889,259.6177778,207.65,83.44777778,66.62111111,90.79555556,134.8033333,256.4377778,227.2066667,139.6,159.9073148,,,
24030120,5.523033056,-73.07684778,7.981111111,20.50777778,44.21555556,79.83333333,90.96888889,62.23666667,59.27888889,54.77888889,58.79555556,86.01333333,70.4,20.46444444,54.62287037,,,
24030140,5.506096389,-73.25105306,10.36477273,20.24090909,49.61363636,89.14204545,103.075,67.73636364,59.35909091,48.35795455,50.85909091,93.87840909,83.06477273,25.88863636,58.46505682,,,
24030160,5.860357222,-72.78479139,20.80222222,39.91222222,72.15777778,116.4711111,83.84555556,44.17444444,36.29111111,38.57555556,54.21333333,86.73333333,85.27,31.15222222,59.13324074,,,
24030190,5.724555556,-72.84786111,15.64222222,32.80666667,65.56888889,116.3522222,94.24222222,54.90555556,64.53333333,53.31333333,55.61444444,93.49333333,85.21666667,31.21777778,63.57555556,,,
24030230,5.6155,-72.97627778,9.15,19.71976744,51.84844961,92.0755814,86.59767442,45.72674419,37.99651163,39.48604651,48.46511628,83.20930233,75.74418605,20.48255814,50.8751615,,,
24030260,6.408222222,-72.44544444,16.75909091,38.09090909,63.19886364,111.2454545,116.6011364,75.70454545,62.02045455,62.51818182,79.86363636,116.7340909,92.15454545,42.45227273,73.11193182,,,
24030310,5.628916667,-73.324,24.54883721,31.26046512,73.90465116,123.644186,105.5662791,73.89534884,55.9627907,51.8755814,62.6244186,127.9825581,92.80465116,41.23953488,72.10910853,,,
24030350,5.830083333,-73.04461111,20.86704545,43.63295455,76.78295455,121.6068182,119.4318182,64.5125,49.83977273,54.88636364,75.93636364,129.0693182,90.82386364,43.42386364,74.2344697,,,
24030380,5.749661111,-73.23492306,31.50222222,55.95888889,89.68777778,140.4433333,140.1355556,94.69333333,70.41333333,77.49444444,86.08555556,149.8,121.6566667,60.98888889,93.23833333,,,
24030400,5.868722222,-72.98577778,24.15888889,40.66666667,78.08888889,138.1988889,123.6555556,59.94222222,48.44666667,49.85666667,73.54555556,141.4266667,98.8,43.62555556,76.70101852,,,
24030510,5.699305556,-73.07175,21.13488372,38.96395349,89.25116279,128.2930233,118.8767442,63.62325581,56.89534884,52.73023256,73.24186047,123.9895349,113.8093023,55.72325581,78.04437984,,,
24030530,5.698722222,-73.23422222,25.4872093,43.01860465,66.99883721,121.4232558,109.1697674,58.06162791,51.27674419,48.46860465,71.98488372,114.344186,89.16744186,42.65348837,70.17122093,,,
24030540,5.664527778,-72.97827778,13.6797619,22.96428571,56.64642857,106.5642857,85.6952381,48.66309524,42.24880952,40.18928571,48.77738095,97.1297619,77.32261905,31.76428571,55.97043651,,,
24030560,5.758388889,-72.7945,17.10714286,24.025,60.25833333,103.3190476,95.14761905,84.83809524,111,102.3190476,75.90714286,91.26309524,72.03452381,27.93690476,72.09632937,,,
24030570,6.062083333,-72.63533333,22.48928571,34.49285714,56.26428571,106.997619,91.50714286,36.09880952,28.98928571,33.66904762,51.49880952,110.0119048,104.7452381,36.7202381,59.45704365,,,
24030580,6.141472222,-72.59333333,16.21190476,39.80714286,60.20952381,132.1452381,107.9583333,55.06071429,51.50595238,51.08571429,79.86071429,128.1928571,107.8404762,39.70714286,72.46547619,,,
24030590,5.96225,-72.9385,27.98783784,48.48378378,95.1472973,140.0054054,120.3810811,68.45,51.81891892,53.37972973,78.48918919,139.2702703,106.2986486,45.20405405,81.24301802,,,
24030610,5.85,-73.05,17.7362069,35.17241379,65.58448276,106.8206897,99.93965517,65.30689655,46.52758621,51.91034483,76.13448276,121.5,78.96724138,36.22241379,66.81853448,,,
24030640,5.782361111,-72.76980556,17.3575,31.7175,66.01,107.48875,131.17,149.2425,184.58625,155.48375,97.94,106.955,81.35,34.975,97.02302083,,,
24030660,6.375111111,-72.419,23.215,38.4975,67.155,127.92375,136.59,92.9775,69.4525,85.035,91.9875,127.305,108.55625,55.8175,85.37604167,,,
24030670,6.139638889,-72.771,31.18205128,51.65641026,78.67820513,147.6307692,115.1474359,61.2025641,55.67564103,59.62564103,94.92307692,143.35,119.4858974,41.74487179,83.35854701,,,
24030690,5.988583333,-72.64405556,26.18375,37.71,67.8925,134.10125,98.78375,64.3225,70.76125,72.33375,75.21125,127.855,99.13,41.9025,76.34895833,,,
24030700,6.51475,-72.73294444,18.6974359,42.68333333,84.9474359,157.6923077,181.3358974,101.4717949,74.58461538,108.6410256,150.1448718,195.6038462,111.9615385,40.70769231,105.7059829,,,
24030760,5.633333333,-72.91666667,9.7296875,28.446875,56.6046875,93.7234375,89.86875,66.440625,83.065625,67.8296875,67.9109375,83.4609375,81.75625,30.059375,63.24140625,,,
24030770,5.623472222,-73.12630556,16.26410256,24.48461538,57.41153846,93.03076923,78.12692308,42.27564103,39.46410256,35.70769231,43.6525641,88.22307692,75.20897436,39.09230769,52.74519231,,,
24030790,5.773416667,-72.94025,20.66590909,40.225,79.55,114.5340909,100.6488636,51.34431818,47.7,48.10227273,61.90909091,116.0431818,95.93977273,40.92727273,68.13248106,,,
24030800,5.533805556,-73.1635,13.5025,28.49125,51.81375,98.1475,91.445,74.50375,66.7775,50.10125,54.965,95.845,85.76625,37.21125,62.38083333,,,
24030820,5.663722222,-73.21011111,17.91486486,33.83783784,65.76756757,108.1972973,92.61621622,60.70675676,49.44459459,44.77972973,58.8972973,101.5364865,98.03648649,43.4,64.59459459,,,
24030840,5.891638889,-73.08238889,54.21969697,75.97272727,115.9560606,160.6030303,134.6454545,66.35,75.05757576,70.61363636,82.0530303,165.2484848,136.9651515,83.83636364,101.7934343,,,
24030860,6.100722222,-72.86666667,34.29848485,50.66212121,97.03636364,146.3363636,120.519697,47.95606061,45,59.16060606,91.52121212,134.1984848,89.11818182,50.38939394,80.51641414,,,
24030940,5.756055556,-72.90788889,21.76470588,29.19852941,59.26470588,111.2279412,91.78088235,43.67647059,40,38.56029412,52.44264706,78.54705882,72.44705882,32.96470588,55.98958333,,,
24035010,6.248111111,-72.54888889,26.13709677,52.73548387,84.85645161,148.9048387,108.4193548,54.04354839,52.25483871,48.54516129,70.02741935,120.4612903,115.166129,56.20806452,78.14663978,,,
24035120,5.802444444,-73.07447222,18.81111111,39.99666667,75.16333333,124.9688889,112.9377778,63.78222222,46.44111111,51.08222222,77.38555556,114.9955556,88.69555556,36.79444444,70.9212037,,,
24035130,5.5430775,-73.36081306,13.02777778,22.03888889,49.06444444,81.05777778,79.29666667,52.62888889,46.7,39.21888889,46.97777778,83.88888889,68.29444444,28.86888889,50.92194444,,,
24035140,5.683333333,-72.96666667,16.07241379,22.77241379,54.2362069,96.70517241,93.23275862,51.79482759,45.62931034,44.84827586,64.91034483,88.20172414,71.58793103,29.98103448,56.66436782,,,
24035150,5.781583333,-72.89430556,28.31931818,36.14545455,70.33409091,108.7840909,97.41931818,52.60909091,47.82386364,43.28522727,60.13863636,101.7863636,90.95340909,39.64090909,64.76998106,,,
24035170,5.745916667,-73.11636111,24.23636364,39.24659091,81.74886364,131.3477273,117.9488636,70.00909091,52.84431818,57.62272727,73.275,134.8590909,99.66477273,44.34204545,77.26212121,,,
24035180,5.783333333,-72.98333333,15.059375,37.3421875,72.4171875,108.0890625,101.5546875,54.434375,45.8125,46.453125,71.8140625,105.628125,90.8234375,36.1703125,65.46653646,,,
24035240,6.410083333,-72.37519444,17.15375,34.095,56.0975,111.66375,126.47875,98.1825,77.355,81.67,92.55875,129.38125,98.03,53.2525,81.3265625,,,
24035250,6.188333333,-72.46633333,12.06190476,25.75119048,47.89285714,109.0464286,107.872619,112.8988095,153.0404762,114.3107143,89.36428571,110.6380952,97.68214286,28.9797619,84.12827381,,,
24035300,5.596916667,-73.18772222,14.09761905,32.5547619,59.1,92.00714286,81.91309524,51.42261905,43.29047619,37.42619048,47.65238095,87.62619048,73.7952381,37.10595238,54.83263889,,,
24035310,6.549527778,-72.50472222,30.66923077,49.41538462,84.72948718,156.4089744,166.5923077,103.8064103,86.82307692,98.06025641,124.224359,179.6666667,129.4230769,55.46282051,105.4401709,,,
24035320,6.116861111,-72.70483333,32.97875,48.77875,90.2025,157.78875,116.28375,44.94625,41.085,50.54875,70.22375,151.19125,146.925,54.49875,83.78760417,,,
24035330,6.328972222,-72.58227778,38.51142857,63.31714286,98.23,192.5857143,158.3142857,78.01857143,52.84428571,71.26285714,97.48428571,158.3114286,130.5842857,62.32,100.1486905,,,
24035340,5.676944444,-72.96791667,17.13181818,28.1469697,63.76060606,107.9681818,89.15151515,52.73939394,46.77424242,39.2969697,55.52575758,98.52121212,82.90151515,23.78787879,58.80883838,,,
35020010,4.254444444,-73.82333333,31.04375,56.8375,112.9225,220.8525,310.575,355.6575,377.6,308.7025,227.725,170.0675,116.93,70.215,196.5940625,,,
35020280,4.522916667,-73.92658333,14.578125,29.0234375,50.8015625,98.9859375,122.3671875,113.5875,110.4125,96.0875,71.140625,81.7328125,77.19375,31.0703125,74.7484375,,,
35020290,4.486527778,-73.89041667,19.57272727,40.37121212,63.90909091,131.9484848,149.2984848,141.8848485,147.8272727,119.5666667,80.95454545,101.2606061,82.57272727,41.48787879,93.38787879,,,
35020300,4.253916667,-74.00269444,28.705,62.515,94.97,146.6266667,205.8533333,216.2633333,214.6616667,170.7333333,110.5816667,127.3766667,109.08,63.28666667,129.2211111,,,
35050010,4.506555556,-73.34708333,42.575,83.98863636,182.1954545,432.4681818,550.0431818,524.6340909,441.175,366.3931818,329.2613636,353.0227273,306.9181818,103.0136364,309.6407197,,,
35050020,4.423222222,-73.39597222,36.99767442,91.77674419,200.8651163,456.8523256,552.6744186,507.9069767,451.5767442,391.255814,353.3488372,360.844186,322.3488372,123.6395349,320.8406008,,,
35055010,4.376972222,-73.30130556,33.43555556,75.4,164.8844444,423.3844444,520.8733333,473.5011111,438.9677778,352.4244444,329.5877778,384.7911111,286.3744444,114.3622222,299.8322222,,,
35060020,4.81,-73.70716667,20.20833333,40.21309524,75.35595238,141.7428571,163.2988095,155.5595238,164.9666667,133.9857143,96.92142857,109.7809524,86.55714286,31.19761905,101.6490079,,,
35060050,4.792222222,-73.66872222,26.17727273,47.35227273,85.93409091,144.6329545,180.4795455,180.7772727,181.8863636,132.8727273,103.7477273,105.2284091,81.26931818,38.525,109.0735795,,,
35060090,4.690527778,-73.52291667,37.83636364,75.77613636,143.5204545,224.6568182,283.9897727,306.0670455,276.6681818,242.6238636,190.5988636,154.2818182,108.4284091,53.98068182,174.8690341,,,
35060100,4.712694444,-73.52069444,32.82804878,75.92804878,139.702439,229.9621951,285.2719512,283.9487805,275.3853659,216.8756098,177.302439,152.8060976,108.904878,50.99268293,169.1590447,,,
35060120,4.723305556,-73.47055556,50.52738095,105.6214286,190.1892857,285.6071429,396.4809524,405.4392857,406.4333333,315.1904762,241.7166667,208.1714286,166.5416667,85.28928571,238.1006944,,,
35060130,4.675166667,-73.48213889,62.17948718,107.0935897,227.2948718,345.2384615,402.0487179,441.1576923,437.8461538,367.374359,284.9935897,243.4115385,179.2589744,97.10641026,266.2503205,,,
35060140,4.704916667,-73.44488889,67.75952381,149.4047619,266.9333333,410.0785714,540.4214286,551.7369048,539.5797619,439.1833333,356.2333333,297.1452381,205.0821429,112.8559524,328.0345238,,,
35060150,4.704861111,-73.66527778,66.1597561,110.5743902,212.2085366,326.4012195,382.5621951,431.5939024,398.2402439,313.2109756,206.902439,281.6987805,222.35,104.2719512,254.6811992,,,
35060160,4.828805556,-73.76927778,39.93780488,72.97560976,109.104878,170.9402439,226.1841463,230.4890244,238.2926829,176.4414634,124.4036585,137.8146341,107.154878,66.52804878,141.6889228,,,
35060170,4.885694444,-73.60036111,41.15853659,73.18780488,137.5658537,196.9060976,254.2609756,227.5219512,223.3292683,168.304878,129.1390244,188.9634146,178.8317073,80.57317073,158.3118902,,,
35060180,4.752388889,-73.52858333,40.23953488,72.15930233,121.6627907,215.894186,283.0197674,287.9825581,279.5686047,219.6418605,150.3953488,147.7639535,113.922093,61.36976744,166.1349806,,,
35060200,4.857972222,-73.74538889,37.14634146,63.51463415,109.6926829,172.1060976,232.0170732,244.6682927,247.4426829,176.8170732,123.8231707,144.9280488,115.2329268,64.57195122,144.3300813,,,
35060210,4.65025,-73.64144444,35.3974359,72.52179487,131.7038462,216.3179487,267.9564103,278.6615385,259.2461538,199.3564103,152.7051282,159.0333333,114.2487179,59.3025641,162.2042735,,,
35060230,4.781416667,-73.48905556,31.10131579,85.05789474,136.3118421,214.2223684,302.0210526,323.0736842,326.5460526,245.8210526,195.7105263,166.7802632,124.7368421,60.56842105,184.3292763,,,
35060240,4.764277778,-73.60991667,22.25487805,40.28414634,72.26829268,115.902439,142.8902439,172.9865854,151.8597561,135.7914634,88.55853659,93.33536585,70.57195122,27.38536585,94.5074187,,,
35060250,4.796777778,-73.40719444,53.61707317,100.0487805,186.9817073,368.004878,464.2304878,519.1987805,516.3597561,413.1402439,336.6780488,294.1487805,210.8146341,118.6256098,298.4873984,,,
35060300,4.852527778,-73.39194444,47.3921875,83.828125,174.6671875,302.15625,430.5828125,462.73125,467.91875,356.959375,263.64375,221.15,172.4859375,85.9078125,255.7852865,,,
35065010,4.830388889,-73.64647222,23.60875,41.8925,73.9025,131.7175,155.56375,154.35875,152.0825,114.5775,93.9875,117.21375,94.12375,42.93125,99.66333333,,,
35070010,5.399527778,-73.33297222,14.68636364,29.32840909,57.93181818,103.3045455,146.1272727,135.5352273,133.4636364,115.2147727,88.63068182,112.9136364,95.29318182,37.04204545,89.12263258,,,
35070020,5.383055556,-73.60288889,17.22301587,33.58095238,63.3547619,108.081746,112.202381,120.8103175,122.6865079,110.1825397,81.83968254,104.8952381,84.41428571,39.44285714,83.22619048,,,
35070030,5.31775,-73.49636111,12.38636364,23.68181818,49.36363636,83.20795455,94.49431818,98.11363636,102.3443182,92.03636364,63.77386364,89.51477273,63.96477273,25.82727273,66.55909091,,,
35070050,5.219111111,-73.44455556,11.31190476,24.71547619,58.04285714,109.3785714,130.9678571,131.8047619,140.5297619,126.1297619,94.02142857,95.79047619,72.35357143,27.78690476,85.23611111,,,
35070060,5.219555556,-73.34791667,18.8755814,39.64069767,72.95116279,159.6290698,225.5906977,258.9186047,270.0872093,206.5255814,159.7325581,177.3127907,133.5848837,52.81162791,147.9717054,,,
35070070,5.164861111,-73.36425,17.20909091,36.99204545,69.74204545,127.0215909,187.2045455,206.4170455,219.1375,190.7920455,137.6659091,134.6863636,115.9386364,43.54772727,123.8628788,,,
35070080,5.078861111,-73.36852778,13.2452381,29.55,60.89404762,123.4666667,184.077381,187.8642857,200.4178571,176.6107143,125.2535714,104.4738095,96.7797619,38.41190476,111.7537698,,,
35070090,5.016666667,-73.38333333,13.91818182,30.07121212,57.54393939,127.1984848,198.1363636,216.3939394,252.4151515,201.2909091,139.0545455,106.9,53.51515152,27.41969697,118.654798,,,
35070100,4.983472222,-73.43305556,12.73604651,27.55116279,59.64651163,121.7372093,172.5418605,175.6511628,188.8418605,147.2034884,105.4209302,86.63953488,63.58139535,22.2,98.64593023,,,
35070110,4.976083333,-73.49930556,14.30444444,29.11111111,54.42444444,120.0944444,164.6711111,169.6544444,170.1233333,140.9688889,102.0622222,93.26888889,67.94,23.22222222,95.82046296,,,
35070120,4.966666667,-73.31666667,26.15454545,52.81515152,98.38333333,188.4818182,327.1666667,360.8545455,401.6484848,322.8378788,204.4439394,158.2848485,93.31212121,48.59393939,190.2481061,,,
35070130,4.95025,-73.30797222,25.82840909,53.45454545,110.4420455,221.8397727,356.7977273,390.9863636,395.2272727,310.6556818,220.1534091,178.0204545,103.7045455,54.32159091,201.7859848,,,
35070170,4.733333333,-73.2,30.91904762,44.18333333,116.5785714,319.7595238,508.027381,543.9428571,541.1261905,487.3702381,352.2357143,333.0595238,280.6285714,149.0333333,308.9053571,,,
35070180,4.860777778,-73.25675,52.94186047,85.70348837,204.5081395,442.5,650.0883721,681.4313953,631.3988372,522.7430233,432.3348837,429.4662791,321.4360465,179.3534884,386.1588178,,,
35070190,4.886361111,-73.36673611,37.85697674,68.19186047,142.7255814,248.7034884,377.1662791,395.2511628,403.8918605,346.0883721,238.1906977,201.8488372,133.2546512,71.47209302,222.0534884,,,
35070210,5.13925,-73.39563889,16.04736842,31.39736842,75.62763158,136.5263158,173.7184211,178.8736842,182.3973684,160.3355263,111.2052632,122.2460526,89.54736842,36.08421053,109.5005482,,,
35070230,5.075111111,-73.57941667,20.52121212,32.96666667,57.71515152,111.9212121,140.3318182,141.9242424,160.1954545,116.4651515,81.88030303,111.1242424,88.76363636,32.65606061,91.37209596,,,
35070260,4.970833333,-73.37986111,13.71744186,33.7755814,72.23488372,135.0813953,204.8906977,227.9976744,234.2848837,195.5976744,128.9046512,99.6127907,66.08604651,29.32674419,120.1258721,,,
35070470,4.950416667,-73.41016667,19.04032258,51.55322581,106.6225806,157.4258065,246.1806452,274.0983871,299.1032258,260.4725806,168.0758065,129.7887097,93.21774194,42.37419355,153.9961022,,,
35070480,5.004333333,-73.20072222,13.52096774,31.90322581,61.00322581,99.18225806,151.0951613,145.1096774,153.5596774,119.4435484,88.91774194,97.5016129,79.02741935,32.41612903,89.39005376,,,
35070490,4.959388889,-73.58436111,29.52741935,62.83870968,106.1645161,201.7870968,271.9,290.0435484,290.8612903,228.2274194,185.3193548,162.7387097,147.7693548,55.75,169.4106183,,,
35070500,4.995777778,-73.38152778,13.315,27.61,60.50166667,108.4,194.04,200.23,195.9733333,177.6,124.1233333,95.69,68.77833333,25.92,107.6818056,,,
35070520,4.931416667,-73.35036111,30.59655172,52.20689655,120.8896552,202.4189655,358.8017241,363.8724138,372.0155172,305.3362069,216.6189655,176.8672414,118.8603448,53.15172414,197.6363506,,,
35070550,5.056611111,-73.42691667,14.41166667,25.05,58.65333333,102.18,179.7866667,179.2416667,190.8633333,155.68,103.8966667,94.945,76.06166667,24.575,100.4454167,,,
35075010,5.352694444,-73.45377778,13.92666667,27.90222222,49.45888889,85.58333333,99.33666667,111.58,120.4833333,106.2422222,76.54111111,93.03444444,66.20666667,28.20777778,73.20861111,,,
35075020,5.022277778,-73.44916667,13.59880952,26.75714286,50.6547619,110.7964286,163.9,170.222619,166.5988095,145.1464286,105.797619,96.73214286,64.45833333,23.88690476,94.87916667,,,
35075030,5.422222222,-73.34941667,15.615625,30.2265625,54.2859375,90.7984375,129.765625,101.0734375,109.5203125,97.4015625,75.55,115.05,83.83125,38.58125,78.475,,,
35075040,4.974361111,-73.31675,20.12903226,55.86935484,96.75645161,198.9645161,313.8451613,354.8064516,350.4354839,302.2467742,207.6483871,158.9435484,104.9564516,45.30806452,184.1591398,,,
35080010,5.282972222,-73.16927778,25.39444444,33.42333333,67.70333333,144.2066667,224.2444444,275.3177778,277.1044444,230.7811111,136.6766667,155.2022222,140.8711111,71.80555556,148.5609259,,,
35080030,5.183722222,-73.08672222,21.73,34.55222222,80.49,160.0666667,250.8544444,279.2711111,273.17,245.3911111,187.7522222,171.5711111,123.2722222,59.27333333,157.2828704,,,
35080050,5.096361111,-73.05322222,35.23461538,65.0474359,117.1910256,297.0692308,422.5025641,482.7858974,482.8935897,376.4371795,316.1269231,293.7076923,230.3538462,107.7525641,268.9252137,,,
35080060,5.013611111,-73.20344444,31.36216216,74.43918919,129.3608108,295.4513514,404.3594595,448.3756757,444.5081081,403.7081081,289.5972973,245.1216216,177.1405405,66.59594595,250.8350225,,,
35080070,4.819777778,-73.16986111,23.4025641,65.68717949,137.55,381.9576923,565.2397436,530.8717949,540.4897436,436.6910256,367.9564103,330.5807692,229.2525641,89.94487179,308.3020299,,,
35080080,4.860388889,-73.23408333,54.89777778,82.69111111,184.04,440.8522222,609.3111111,609.0644444,579.3688889,475.3255556,416.4555556,401.2722222,304.5988889,161.19,359.9223148,,,
35080100,5.101388889,-73.25141667,21.90666667,49.25166667,107.0916667,192.69,292.5033333,338.5966667,359.7083333,289.1666667,186.1,172.2283333,130.35,46.685,182.1898611,,,
35080110,5.005138889,-73.25861111,31.30172414,66.32068966,120.2034483,250.1448276,377.2862069,418.7068966,420.1827586,363.9362069,251.9965517,200.8293103,139.6741379,73.51206897,226.174569,,,
35085020,5.358416667,-73.20361111,31.2974359,58.66282051,101.8576923,199.0435897,248.1320513,258.8333333,259.6935897,211.4346154,153.6910256,190.2884615,173.0910256,76.59230769,163.5514957,,,
35085040,5.192555556,-73.14477778,15.7862069,31.2137931,73.08275862,138.7448276,215.8655172,235.7017241,243.5,216.6965517,153.8206897,139.2103448,103.587931,51.34137931,134.8793103,,,
35090010,5.477583333,-72.94861111,9.664772727,21.63636364,43.99090909,93.81931818,102.3943182,91.19659091,100.9363636,85.63636364,81.27159091,80.275,56.23068182,19.625,65.55643939,,,
35090050,5.0035,-73.04972222,30.425,60.42,129.565,314.5066667,470.205,519.4383333,527.3383333,468.8,348.0366667,307.6933333,207.1666667,86.33166667,289.1605556,,,
35090060,5.283333333,-72.98333333,36.33166667,63.73333333,121.4716667,222.9733333,325.3,336.88,371.1633333,319.7483333,230.3183333,241.525,157.1016667,87.53,209.5063889,,,
35095030,5.574913889,-72.94769444,14.11,25.785,56.6325,95.385,87.17,67.59875,70.8075,58.18875,57.28,87.0175,74.04375,24.4375,59.87135417,,,
35190010,5.614138889,-72.86766667,18.28571429,33.16785714,62.84761905,112.1654762,124.297619,135.6357143,170.3809524,139.1142857,96.24761905,106.297619,91.03333333,34.2797619,93.64613095,,,
35190020,5.523611111,-72.79097222,10.08214286,21.65595238,53.08690476,96.5452381,153.4607143,180.3869048,182.7678571,158.4357143,127.1452381,107.1940476,74.91904762,19.5702381,98.77083333,,,
35195050,5.407277778,-72.71722222,43.67166667,59.06666667,129.9433333,260.3133333,371.0433333,386.6566667,372.95,371.2466667,339.5933333,335.6183333,244.9016667,65.98333333,248.4156944,,,
35235010,6.011666667,-72.52927778,27.245,52.99125,91.985,211.43875,301.745,382.41625,433.45875,366.8675,247.69625,202.485,121.1675,59.245,208.2284375,,,
